loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system,custom_risk_score,unmapped_vendor_data
LN-08270910-10101,BW-08270910-10101,AUTO,2023-06-20,2053-01-13,115137.38,52522.97,11.6,360,PA,BUSINESS_EXPANSION,A,10+ years,$25k-$50k,LATE_60,79,GammaServicing,2023-08-19,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-742,
LN-08270910-10102,BW-08270910-10102,MORTGAGE,2023-08-13,2028-07-17,166494.07,60574.94,10.9,60,GA,HOME_PURCHASE,D,5 years,$75k-$100k,CLOSED,0,BetaServicing,2023-10-12,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10103,BW-08270910-10103,AUTO,2023-07-24,2053-02-16,47339.84,15149.27,13.13,360,WA,EDUCATION,F,1 year,<$25k,LATE_90,104,GammaServicing,2023-09-22,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10104,BW-08270910-10104,PERSONAL,2023-05-09,2027-04-18,208807.36,127244.98,10.73,48,FL,HOME_PURCHASE,C,5 years,<$25k,CLOSED,0,ApexServicing,2023-07-08,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-77
LN-08270910-10105,BW-08270910-10105,MORTGAGE,2023-03-09,2025-02-26,39370.25,28334.97,9.03,24,TX,DEBT_CONSOLIDATION,D,1 year,$50k-$75k,LATE_60,76,BetaServicing,2023-05-08,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10106,BW-08270910-10106,PERSONAL,2023-08-25,2025-08-14,36603.18,28934.3,11.45,24,IL,BUSINESS_EXPANSION,F,< 1 year,<$25k,CLOSED,0,ApexServicing,2023-10-24,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10107,BW-08270910-10107,MORTGAGE,2023-02-13,2032-12-22,73699.18,39998.82,14.2,120,CA,EDUCATION,C,5 years,<$25k,LATE_30,37,ApexServicing,2023-04-14,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-99
LN-08270910-10108,BW-REPEAT-1,COMMERCIAL,2023-01-19,2032-11-27,101781.87,67822.17,18.15,120,NY,EDUCATION,A,5 years,$100k+,CURRENT,0,GammaServicing,2023-03-20,2026-08-27,VERIFIED,LOS_ALPHA,EXT-RISK-544,
LN-08270910-10109,BW-08270910-10109,MORTGAGE,2023-02-02,2052-08-28,38099.85,18981.61,9.73,360,FL,DEBT_CONSOLIDATION,B,2 years,$75k-$100k,LATE_60,61,GammaServicing,2023-04-03,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10110,BW-08270910-10110,MORTGAGE,2023-08-03,2026-07-18,91213.41,70898.7,9.58,36,NY,DEBT_CONSOLIDATION,E,5 years,$75k-$100k,LATE_60,63,BetaServicing,2023-10-02,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10111,BW-08270910-10111,MORTGAGE,2023-11-16,2028-10-20,195936.59,98930.69,8.03,60,CA,DEBT_CONSOLIDATION,A,2 years,$75k-$100k,LATE_60,82,BetaServicing,2024-01-15,2026-08-27,,SERVICER_CSV,,
LN-08270910-10112,BW-08270910-10112,PERSONAL,2023-01-09,2032-11-17,239853.98,109113.36,8.13,120,TX,EDUCATION,E,1 year,<$25k,LATE_60,82,DeltaServicing,2023-03-10,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10113,BW-08270910-10113,STUDENT,2023-08-17,2033-06-25,119156.21,68470.88,15.62,120,PA,DEBT_CONSOLIDATION,B,2 years,$100k+,CURRENT,0,BetaServicing,2023-10-16,2026-08-27,VERIFIED,MANUAL_EXCEL,EXT-RISK-207,
LN-08270910-10114,BW-08270910-10114,AUTO,2023-03-25,2052-10-18,15000.0,28500.0,11.77,360,NY,DEBT_CONSOLIDATION,F,1 year,$25k-$50k,LATE_60,63,BetaServicing,2023-05-24,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10115,BW-08270910-10115,AUTO,2024-13-45,2033-03-12,135081.15,60219.43,9.79,120,TX,DEBT_CONSOLIDATION,D,2 years,$75k-$100k,DEFAULT,234,GammaServicing,2023-07-03,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10116,BW-08270910-10116,STUDENT,2023-10-20,2053-05-15,53809.58,20431.9,7.05,360,IL,DEBT_CONSOLIDATION,C,< 1 year,$25k-$50k,DEFAULT,149,ApexServicing,2023-12-19,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-50
LN-08270910-10117,BW-08270910-10117,MORTGAGE,2023-09-05,2027-08-15,80853.92,49465.74,11.2,48,NC,BUSINESS_EXPANSION,D,10+ years,$25k-$50k,LATE_90,114,GammaServicing,2023-11-04,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10118,BW-08270910-10118,MORTGAGE,2024-05-10,2022-05-10,190799.19,55600.18,13.9,48,GA,BUSINESS_EXPANSION,B,5 years,$50k-$75k,CLOSED,0,ApexServicing,2024-01-18,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10119,BW-08270910-10119,STUDENT,2023-04-16,2026-03-31,109915.63,77796.49,7.85,36,OH,DEBT_CONSOLIDATION,A,10+ years,$75k-$100k,LATE_90,30,ApexServicing,2023-06-15,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10120,BW-08270910-10120,COMMERCIAL,2023-08-11,2026-07-26,27029.13,7376.62,12.94,36,NY,AUTO_PURCHASE,C,5 years,$25k-$50k,CURRENT,0,BetaServicing,2023-10-10,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10121,BW-08270910-10121,STUDENT,2023-10-12,2028-09-15,274430.22,212112.73,17.67,60,NC,BUSINESS_EXPANSION,C,5 years,$75k-$100k,LATE_30,59,GammaServicing,2023-12-11,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-817,
LN-08270910-10122,BW-08270910-10122,COMMERCIAL,2023-05-20,2033-03-28,295702.65,99829.29,8.26,120,NC,AUTO_PURCHASE,A,< 1 year,<$25k,CURRENT,0,ApexServicing,2023-07-19,2026-08-27,,MANUAL_EXCEL,EXT-RISK-518,
LN-08270910-10123,BW-08270910-10123,PERSONAL,2023-11-07,2026-10-22,120260.41,23829.42,14.45,36,CA,AUTO_PURCHASE,A,1 year,$25k-$50k,LATE_60,86,BetaServicing,2024-01-06,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10124,BW-08270910-10124,STUDENT,2023-07-23,2053-02-15,65346.88,31660.84,10.27,360,CA,BUSINESS_EXPANSION,C,2 years,$50k-$75k,DEFAULT,339,GammaServicing,2023-09-21,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10125,BW-08270910-10125,MORTGAGE,2023-10-09,2025-09-28,30803.69,5739.03,14.79,24,GA,HOME_PURCHASE,D,5 years,$100k+,CURRENT,0,BetaServicing,2023-12-08,2026-08-27,,ORIGINATION_API,EXT-RISK-135,
LN-08270910-10126,BW-08270910-10126,COMMERCIAL,2023-06-27,2033-05-05,50067.37,9293.53,10.37,120,GA,HOME_PURCHASE,B,2 years,$25k-$50k,LATE_90,104,DeltaServicing,2023-08-26,2026-08-27,,MANUAL_EXCEL,EXT-RISK-224,VENDOR-TAG-50
LN-08270910-10127,BW-08270910-10127,MORTGAGE,2023-03-14,2025-03-03,248610.43,74388.69,17.31,24,FL,BUSINESS_EXPANSION,C,2 years,$50k-$75k,CLOSED,0,GammaServicing,2023-05-13,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-45
LN-08270910-10128,BW-08270910-10128,PERSONAL,2023-06-19,2026-06-03,74454.83,37510.6,6.82,36,FL,EDUCATION,E,5 years,<$25k,DEFAULT,145,DeltaServicing,2023-08-18,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-612,
LN-08270910-10129,BW-08270910-10129,COMMERCIAL,2023-06-23,2033-05-01,193152.2,40000.26,8.83,120,CA,BUSINESS_EXPANSION,C,10+ years,$50k-$75k,LATE_90,92,BetaServicing,2023-08-22,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10130,BW-08270910-10130,PERSONAL,2023-09-09,2026-08-24,96319.0,27389.88,5.8,36,CA,BUSINESS_EXPANSION,D,10+ years,$50k-$75k,CURRENT,0,BetaServicing,2023-11-08,2026-08-27,VERIFIED,SERVICER_CSV,EXT-RISK-930,
LN-08270910-10131,BW-08270910-10131,AUTO,2023-07-25,2025-07-14,270416.17,145346.95,10.64,24,WA,HOME_PURCHASE,C,10+ years,<$25k,LATE_60,67,DeltaServicing,2023-09-23,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10132,BW-08270910-10132,MORTGAGE,2023-01-30,2026-01-14,73499.71,18736.12,7.64,36,CA,AUTO_PURCHASE,E,5 years,$100k+,LATE_90,107,DeltaServicing,2023-03-31,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-986,
LN-08270910-10133,BW-08270910-10133,STUDENT,2023-04-28,2033-03-06,119637.99,55633.58,7.35,120,IL,AUTO_PURCHASE,D,5 years,$75k-$100k,LATE_30,48,DeltaServicing,2023-06-27,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10134,BW-08270910-10134,AUTO,2023-04-22,2028-03-26,155159.65,113792.99,16.75,60,XX1,AUTO_PURCHASE,F,10+ years,<$25k,LATE_90,119,DeltaServicing,2023-06-21,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10135,BW-08270910-10135,MORTGAGE,2023-03-15,2025-03-04,214007.3,83741.25,8.55,24,GA,BUSINESS_EXPANSION,F,5 years,$50k-$75k,CURRENT,0,DeltaServicing,2023-05-14,2026-08-27,VERIFIED,SERVICER_CSV,EXT-RISK-153,
LN-08270910-10136,BW-08270910-10136,COMMERCIAL,2023-05-05,2052-11-28,70957.26,27967.03,5.81,360,WA,BUSINESS_EXPANSION,C,10+ years,$75k-$100k,LATE_90,119,BetaServicing,2023-07-04,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-31
LN-08270910-10137,BW-08270910-10137,AUTO,2023-07-19,2026-07-03,156047.25,28636.44,10.17,36,CA,BUSINESS_EXPANSION,C,5 years,$75k-$100k,LATE_30,47,ApexServicing,2023-09-17,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10138,BW-08270910-10138,STUDENT,2023-12-21,2025-12-10,298535.39,188429.97,15.46,24,TX,HOME_PURCHASE,D,1 year,<$25k,CLOSED,0,DeltaServicing,2024-02-19,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10139,BW-08270910-10139,PERSONAL,2023-10-21,2026-10-05,147607.28,115977.35,18.35,36,OH,BUSINESS_EXPANSION,B,< 1 year,<$25k,LATE_30,54,ApexServicing,2023-12-20,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-984,VENDOR-TAG-97
LN-08270910-10140,BW-08270910-10140,STUDENT,2023-02-14,2026-01-29,33599.25,25390.74,14.79,36,OH,AUTO_PURCHASE,B,1 year,<$25k,DEFAULT,338,BetaServicing,2023-04-15,2026-08-27,PENDING,ORIGINATION_API,,VENDOR-TAG-73
LN-08270910-10141,BW-08270910-10141,COMMERCIAL,2023-12-08,2026-11-22,34400.99,27370.3,11.53,36,OH,BUSINESS_EXPANSION,A,< 1 year,<$25k,CURRENT,0,DeltaServicing,2024-02-06,2026-08-27,VERIFIED,ORIGINATION_API,EXT-RISK-903,
LN-08270910-10142,BW-08270910-10142,STUDENT,2023-02-01,2052-08-27,66556.95,26936.73,13.93,360,OH,HOME_PURCHASE,D,< 1 year,$75k-$100k,CURRENT,0,GammaServicing,2023-04-02,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-10143,BW-08270910-10143,MORTGAGE,2023-09-20,2025-09-09,148748.66,108763.54,17.34,24,WA,EDUCATION,B,10+ years,$100k+,CURRENT,45,GammaServicing,2023-11-19,2026-08-27,VERIFIED,LOS_ALPHA,EXT-RISK-213,
LN-08270910-10144,BW-08270910-10144,AUTO,2023-11-14,2028-10-18,256396.1,195152.09,7.12,60,NC,HOME_PURCHASE,E,10+ years,$25k-$50k,CLOSED,0,ApexServicing,2024-01-13,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10145,BW-08270910-10145,PERSONAL,2023-09-13,2025-09-02,95857.5,78570.38,11.68,24,IL,DEBT_CONSOLIDATION,A,10+ years,$50k-$75k,CLOSED,0,DeltaServicing,2023-11-12,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10146,BW-08270910-10146,MORTGAGE,2023-08-29,2033-07-07,52969.19,11700.1,9.84,120,GA,EDUCATION,C,5 years,$50k-$75k,LATE_90,96,ApexServicing,2023-10-28,2020-01-01,PENDING,ORIGINATION_API,,
LN-08270910-10147,BW-08270910-10147,COMMERCIAL,2023-11-23,2027-11-02,62560.99,26765.47,17.95,48,TX,AUTO_PURCHASE,A,5 years,<$25k,LATE_30,55,DeltaServicing,2024-01-22,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10148,BW-08270910-10148,MORTGAGE,2023-04-12,2028-03-16,59459.44,35546.57,17.5,60,WA,AUTO_PURCHASE,F,5 years,$25k-$50k,CURRENT,0,ApexServicing,2023-06-11,2026-08-27,VERIFIED,MANUAL_EXCEL,EXT-RISK-823,
LN-08270910-10149,BW-08270910-10149,PERSONAL,2024.05.10,2028-01-06,203589.17,103463.33,5.97,60,IL,EDUCATION,E,1 year,$100k+,LATE_30,39,GammaServicing,2023-04-02,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-905,
LN-08270910-10150,BW-08270910-10150,STUDENT,2023-11-30,2028-11-03,267574.69,125262.67,10.25,60,FL,BUSINESS_EXPANSION,C,1 year,$50k-$75k,LATE_30,57,ApexServicing,2024-01-29,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10151,BW-08270910-10151,COMMERCIAL,2023-07-02,2053-01-25,137706.38,93643.97,10.49,360,PA,DEBT_CONSOLIDATION,B,2 years,<$25k,LATE_60,69,DeltaServicing,2023-08-31,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-474,
LN-08270910-10152,BW-08270910-10152,MORTGAGE,2023-06-13,2027-05-23,295093.75,55562.28,15.62,48,WA,EDUCATION,F,5 years,$25k-$50k,LATE_60,76,GammaServicing,2023-08-12,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10153,BW-08270910-10153,PERSONAL,2023-11-05,2053-05-31,147437.43,121085.07,8.36,360,NY,AUTO_PURCHASE,D,< 1 year,$100k+,CURRENT,0,DeltaServicing,2024-01-04,2026-08-27,VERIFIED,LOS_ALPHA,,
LN-08270910-10154,BW-08270910-10154,AUTO,2023-09-26,2028-08-30,198189.44,149470.86,7.63,60,WA,AUTO_PURCHASE,F,10+ years,$50k-$75k,DEFAULT,199,GammaServicing,2023-11-25,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10155,BW-08270910-10155,AUTO,2023-06-20,2027-05-30,275565.41,219677.65,10.95,48,CA,AUTO_PURCHASE,C,5 years,$50k-$75k,DEFAULT,356,DeltaServicing,2023-08-19,2026-08-27,PENDING,SERVICER_CSV,,
,BW-08270910-10156,COMMERCIAL,2023-01-18,2032-11-26,226506.82,105441.64,8.58,120,OH,EDUCATION,F,< 1 year,<$25k,LATE_30,55,DeltaServicing,2023-03-19,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10157,BW-08270910-10157,COMMERCIAL,2023-08-05,2033-06-13,278265.65,181467.06,6.65,120,NC,DEBT_CONSOLIDATION,D,1 year,<$25k,CURRENT,0,BetaServicing,2023-10-04,2026-08-27,VERIFIED,SERVICER_CSV,,
LN-08270910-10158,BW-08270910-10158,COMMERCIAL,2023-11-12,2053-06-07,204904.33,156224.21,8.56,360,PA,DEBT_CONSOLIDATION,F,5 years,$50k-$75k,CLOSED,0,DeltaServicing,2024-01-11,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10159,BW-08270910-10099,COMMERCIAL,2023-05-06,2027-02-17,140303.48,18837.22,12.12,48,GA,AUTO_PURCHASE,A,< 1 year,$25k-$50k,CURRENT,0,ApexServicing,2023-05-09,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10160,BW-08270910-10160,MORTGAGE,2023-05-18,2028-04-21,259913.09,56781.43,6.71,60,TX,HOME_PURCHASE,A,1 year,$50k-$75k,LATE_90,111,BetaServicing,2023-07-17,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10161,BW-08270910-10161,PERSONAL,2023-04-15,2028-03-19,96109.86,52197.32,10.48,60,NC,EDUCATION,D,1 year,$25k-$50k,DEFAULT,242,GammaServicing,2023-06-14,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10162,BW-08270910-10162,PERSONAL,2023-08-22,2033-06-30,195093.67,63949.43,17.09,120,GA,EDUCATION,F,5 years,<$25k,CLOSED,0,BetaServicing,2023-10-21,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10163,BW-08270910-10163,PERSONAL,2023-07-24,2026-07-08,44826.19,20637.24,15.68,36,TX,EDUCATION,F,2 years,$75k-$100k,DEFAULT,266,BetaServicing,2023-09-22,2026-08-27,PENDING,ORIGINATION_API,EXT-RISK-705,
LN-08270910-10164,BW-08270910-10164,STUDENT,2023-06-16,2053-01-09,242685.47,168962.5,11.43,360,GA,BUSINESS_EXPANSION,F,1 year,$50k-$75k,LATE_60,71,BetaServicing,2023-08-15,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10165,BW-08270910-10165,AUTO,2023-11-18,2025-11-07,111955.96,63471.43,5.83,24,NC,AUTO_PURCHASE,F,10+ years,$50k-$75k,DEFAULT,211,ApexServicing,2024-01-17,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10166,BW-08270910-10166,COMMERCIAL,2023-08-02,2025-07-22,73480.96,14348.73,14.22,24,PA,EDUCATION,E,< 1 year,$100k+,DEFAULT,247,GammaServicing,2023-10-01,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-52
LN-08270910-10167,BW-08270910-10167,PERSONAL,2023-06-14,2026-05-29,235687.71,90428.41,18.09,36,CA,DEBT_CONSOLIDATION,F,1 year,$50k-$75k,CURRENT,0,DeltaServicing,2023-08-13,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10168,BW-08270910-10168,COMMERCIAL,2023-12-10,2025-11-29,259340.69,42837.67,8.49,24,NY,DEBT_CONSOLIDATION,A,2 years,$75k-$100k,CURRENT,0,GammaServicing,2024-02-08,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10169,BW-08270910-10169,STUDENT,2023-08-26,2033-07-04,194751.74,117018.46,11.81,120,FL,AUTO_PURCHASE,A,10+ years,$25k-$50k,LATE_60,88,BetaServicing,2023-10-25,2026-08-27,,LOS_ALPHA,,
,BW-08270910-10170,MORTGAGE,2023-06-04,2052-12-28,33896.55,13930.92,13.23,360,FL,EDUCATION,E,2 years,$100k+,LATE_60,85,BetaServicing,2023-08-03,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-794,
LN-08270910-10171,BW-08270910-10171,PERSONAL,2024.05.10,2053-06-02,15617.75,9983.98,7.63,360,GA,BUSINESS_EXPANSION,B,< 1 year,$75k-$100k,LATE_90,94,BetaServicing,2024-01-06,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10172,BW-08270910-10172,STUDENT,2023-05-22,2028-04-25,157572.54,57669.15,16.04,60,WA,EDUCATION,C,5 years,<$25k,LATE_30,53,GammaServicing,2023-07-21,2026-08-27,PENDING,SERVICER_CSV,,VENDOR-TAG-22
LN-08270910-10173,BW-08270910-10173,AUTO,2023-06-15,2028-05-19,244972.16,172981.74,8.5,60,WA,AUTO_PURCHASE,C,10+ years,$25k-$50k,CURRENT,0,ApexServicing,2023-08-14,2026-08-27,VERIFIED,MANUAL_EXCEL,,
LN-08270910-10174,BW-08270910-10174,COMMERCIAL,2023-05-17,2028-04-20,81071.12,27740.48,18.11,60,OH,EDUCATION,A,10+ years,$100k+,LATE_90,118,GammaServicing,2023-07-16,2026-08-27,PENDING,LOS_ALPHA,,VENDOR-TAG-45
LN-08270910-10175,BW-08270910-10175,MORTGAGE,2023-01-26,2027-12-31,281835.38,104950.65,7.85,60,IL,EDUCATION,B,5 years,$50k-$75k,LATE_30,58,BetaServicing,2023-03-27,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10176,BW-08270910-10176,PERSONAL,2023-07-01,2027-06-10,221714.12,84504.14,16.56,48,FL,EDUCATION,B,2 years,$100k+,CURRENT,0,ApexServicing,2023-08-30,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10177,BW-08270910-10177,MORTGAGE,2023-12-24,2028-11-27,118184.68,38679.99,11.72,60,NY,AUTO_PURCHASE,F,2 years,$50k-$75k,LATE_60,85,GammaServicing,2024-02-22,2026-08-27,PENDING,LOS_ALPHA,,
,BW-08270910-10178,COMMERCIAL,2023-04-18,2027-03-28,294250.83,153095.16,13.95,48,WA,DEBT_CONSOLIDATION,D,2 years,$25k-$50k,CLOSED,0,BetaServicing,2023-06-17,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10082,BW-08270910-10179,COMMERCIAL,2023-02-25,2026-02-09,219321.78,154941.81,9.97,36,FL,AUTO_PURCHASE,F,2 years,$75k-$100k,LATE_30,50,DeltaServicing,2023-04-26,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10180,BW-08270910-10114,MORTGAGE,2023-03-25,2033-02-27,15000.0,190649.44,16.3,120,PA,HOME_PURCHASE,E,1 year,$100k+,LATE_60,60,GammaServicing,2023-06-20,2026-08-27,PENDING,LOS_ALPHA,EXT-RISK-508,
LN-08270910-10181,BW-08270910-10181,COMMERCIAL,2023-06-30,2053-01-23,225835.96,164894.18,6.54,360,PA,HOME_PURCHASE,C,2 years,<$25k,CURRENT,0,BetaServicing,2023-08-29,2026-08-27,VERIFIED,ORIGINATION_API,EXT-RISK-904,
LN-08270910-10182,BW-08270910-10182,MORTGAGE,2023-05-26,2028-04-29,252416.6,56510.77,15.05,60,GA,EDUCATION,B,10+ years,$50k-$75k,LATE_60,77,ApexServicing,2023-07-25,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10183,BW-08270910-10183,PERSONAL,2023-04-06,2026-03-21,280008.46,81485.64,16.27,36,OH,BUSINESS_EXPANSION,F,1 year,$75k-$100k,LATE_90,91,ApexServicing,2023-06-05,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10184,BW-REPEAT-1,PERSONAL,2023-09-17,2027-08-27,200914.82,73313.9,6.05,48,OH,DEBT_CONSOLIDATION,D,1 year,$100k+,LATE_60,64,DeltaServicing,2023-11-16,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10185,BW-08270910-10185,PERSONAL,2023-12-27,2033-11-04,233838.41,168463.6,7.4,120,PA,DEBT_CONSOLIDATION,A,5 years,$25k-$50k,CURRENT,0,DeltaServicing,2024-02-25,2026-08-27,VERIFIED,MANUAL_EXCEL,EXT-RISK-646,
LN-08270910-10186,BW-08270910-10186,MORTGAGE,2023-01-13,2027-12-18,51125.94,24654.02,7.04,60,WA,DEBT_CONSOLIDATION,D,2 years,$100k+,CURRENT,0,BetaServicing,2023-03-14,2026-08-27,VERIFIED,SERVICER_CSV,EXT-RISK-282,
LN-08270910-10187,BW-08270910-10187,COMMERCIAL,2023-04-25,2026-04-09,54829.0,39007.35,8.14,36,GA,BUSINESS_EXPANSION,D,5 years,$100k+,DEFAULT,245,GammaServicing,2023-06-24,2026-08-27,PENDING,SERVICER_CSV,EXT-RISK-481,
LN-08270910-10188,BW-08270910-10188,AUTO,2023-09-11,2025-08-31,183621.51,101146.39,12.36,24,PA,DEBT_CONSOLIDATION,D,5 years,<$25k,CLOSED,0,BetaServicing,2023-11-10,2026-08-27,PENDING,MANUAL_EXCEL,EXT-RISK-105,
LN-08270910-10189,BW-08270910-10189,MORTGAGE,2023-02-22,2028-01-27,143438.98,18500.5,15.36,60,TX,BUSINESS_EXPANSION,F,1 year,$50k-$75k,CURRENT,32,GammaServicing,2023-04-23,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10190,BW-08270910-10190,MORTGAGE,2023-07-14,2033-05-22,279836.16,156542.52,13.77,120,FL,HOME_PURCHASE,B,1 year,$75k-$100k,LATE_60,86,GammaServicing,2023-09-12,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10191,BW-08270910-10191,PERSONAL,2023-03-28,2033-02-03,87672.91,32778.21,17.4,120,PA,DEBT_CONSOLIDATION,F,< 1 year,$50k-$75k,DEFAULT,125,DeltaServicing,2023-05-27,2026-08-27,PENDING,LOS_ALPHA,,
LN-08270910-10192,BW-08270910-10192,STUDENT,2023-08-07,2053-03-02,109402.32,30703.93,14.27,360,NY,DEBT_CONSOLIDATION,D,1 year,<$25k,DEFAULT,318,BetaServicing,2023-10-06,2026-08-27,PENDING,ORIGINATION_API,,
LN-08270910-10193,BW-08270910-10193,STUDENT,2023-01-11,2024-12-31,176193.13,86250.29,15.4,24,NC,EDUCATION,F,< 1 year,$50k-$75k,LATE_90,106,ApexServicing,2023-03-12,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10194,BW-08270910-10194,STUDENT,2023-03-20,2033-01-26,199110.93,89536.37,14.23,120,WA,DEBT_CONSOLIDATION,D,2 years,$100k+,LATE_60,64,GammaServicing,2023-05-19,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10195,BW-08270910-10195,AUTO,2023-01-11,2025-12-26,83533.11,26497.48,5.95,36,NC,BUSINESS_EXPANSION,E,5 years,$25k-$50k,LATE_30,43,GammaServicing,2023-03-12,2026-08-27,PENDING,MANUAL_EXCEL,,VENDOR-TAG-14
LN-08270910-10196,BW-08270910-10196,AUTO,2023-11-14,2033-09-22,53960.24,14231.29,12.0,120,NC,AUTO_PURCHASE,A,2 years,$75k-$100k,DEFAULT,231,GammaServicing,2024-01-13,2026-08-27,PENDING,SERVICER_CSV,,
LN-08270910-10197,BW-08270910-10197,PERSONAL,2023-05-22,2052-12-15,228215.71,67233.13,17.84,360,NY,DEBT_CONSOLIDATION,D,2 years,$100k+,CLOSED,0,ApexServicing,2023-07-21,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10198,BW-08270910-10198,PERSONAL,2023-09-01,2053-03-27,287084.1,112141.56,9.26,360,IL,EDUCATION,D,< 1 year,$25k-$50k,CURRENT,0,BetaServicing,2023-10-31,2026-08-27,VERIFIED,LOS_ALPHA,EXT-RISK-868,
LN-08270910-10199,BW-08270910-10199,AUTO,2023-07-08,2033-05-16,85712.32,20084.73,11.98,120,NY,AUTO_PURCHASE,B,1 year,$50k-$75k,CURRENT,0,BetaServicing,2023-09-06,2026-08-27,VERIFIED,ORIGINATION_API,,
LN-08270910-10200,BW-08270910-10200,STUDENT,2023-04-10,2027-03-20,262215.3,153188.51,13.55,48,FL,HOME_PURCHASE,A,1 year,$75k-$100k,DEFAULT,309,BetaServicing,2023-06-09,2026-08-27,PENDING,MANUAL_EXCEL,,
LN-08270910-10201,BW-08270910-10201,MORTGAGE,2023-04-28,2025-04-17,244754.94,100806.49,15.6,24,WA,EDUCATION,F,10+ years,$50k-$75k,CURRENT,0,ApexServicing,2023-06-27,2026-08-27,VERIFIED,MANUAL_EXCEL,EXT-RISK-502,
