loan_id,servicer_id,updated_current_balance,updated_payment_status,updated_days_past_due,last_payment_date,servicer_as_of_date,unexpected_audit_flag,servicer_raw_notes
LN-08270910-11126,SERV-03,12100.0,LATE_45,0,2024-01-07,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11127,SERV-02,11265.51,DEFAULT,158,2023-07-23,2026-08-27,,
LN-08270910-11128,SERV-03,15157.56,LATE_30,42,2023-12-30,2026-08-27,,
LN-08270910-11129,SERV-02,106389.39,LATE_60,84,2023-06-19,2026-08-27,,
LN-08270910-11130,SERV-01,185070.61,LATE_60,88,2023-11-08,2026-08-27,,
LN-08270910-11131,SERV-03,59879.89,LATE_60,73,2023-07-01,2026-08-27,,
LN-08270910-11132,SERV-01,29545.7,LATE_90,101,2023-07-15,2026-08-27,,
LN-08270910-11133,SERV-02,41972.47,LATE_30,30,2023-04-24,2026-08-27,,Servicer note line 1133
LN-08270910-11134,SERV-02,37983.09,LATE_30,57,2023-07-24,2026-08-27,,Servicer note line 1134
LN-08270910-11135,SERV-01,146066.9,LATE_60,82,2023-06-06,2026-08-27,,
LN-08270910-11136,SERV-03,84557.89,LATE_60,80,2023-10-03,2026-08-27,,
LN-08270910-11138,SERV-01,18026.69,LATE_90,93,2023-04-17,2026-08-27,,
LN-08270910-11139,SERV-01,135155.75,LATE_60,76,2023-06-17,2026-08-27,,
LN-08270910-11140,SERV-02,7692.56,LATE_60,81,2023-09-19,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11140,SERV-02,7792.56,LATE_60,81,2023-09-19,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11141,SERV-02,62546.86,LATE_60,74,2023-08-12,2026-08-27,,
LN-08270910-11142,SERV-02,21027.0,CLOSED,0,2023-08-07,2026-08-27,,
LN-08270910-11143,SERV-01,99835.52,CLOSED,0,2023-10-25,2026-08-27,,
LN-08270910-11144,SERV-03,13155.62,CURRENT,0,2023-12-31,2026-08-27,,
LN-08270910-11145,SERV-01,12100.0,LATE_45,96,2024-01-11,2026-08-27,,
LN-08270910-11146,SERV-01,73311.52,CURRENT,0,2024-01-22,2026-08-27,,
LN-08270910-11147,SERV-01,44684.24,DEFAULT,152,2023-09-08,2026-08-27,,
LN-08270910-11148,SERV-01,69403.77,CURRENT,0,2023-07-03,2026-08-27,,
LN-08270910-11149,SERV-01,47873.83,CURRENT,0,2023-11-06,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11150,SERV-03,26143.38,CLOSED,0,2023-08-21,2026-08-27,,
LN-08270910-11151,SERV-03,63356.02,DEFAULT,349,2023-08-30,2026-08-27,,
LN-08270910-11152,SERV-03,24294.44,LATE_30,32,2023-10-27,2026-08-27,,Servicer note line 1152
LN-08270910-11153,SERV-02,59026.75,LATE_90,102,2023-11-22,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11154,SERV-03,14291.0,LATE_30,33,2023-04-08,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11156,SERV-01,17319.57,LATE_60,73,2023-03-17,2026-08-27,,
LN-08270910-11157,SERV-01,13822.62,DEFAULT,136,2023-11-23,2026-08-27,,
LN-08270910-11158,SERV-02,-39066.05,LATE_60,72,2023-07-18,2026-08-27,,
LN-08270910-11159,SERV-03,21183.95,LATE_30,53,2024-01-06,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11160,SERV-02,52356.53,DEFAULT,326,2024-02-28,2026-08-27,,
LN-08270910-11161,SERV-02,122062.17,LATE_60,75,2023-08-22,2026-08-27,,
LN-08270910-11162,SERV-02,20426.02,DEFAULT,350,2023-12-24,2026-08-27,,
LN-08270910-11163,SERV-01,14549.4,DEFAULT,203,2023-07-24,2026-08-27,,Servicer note line 1163
LN-08270910-11164,SERV-03,21756.71,LATE_30,38,2023-10-17,2026-08-27,,Servicer note line 1164
LN-08270910-11165,SERV-03,17201.85,LATE_90,99,2023-06-26,2026-08-27,,
LN-08270910-11166,SERV-02,150861.86,LATE_30,53,2023-07-06,2026-08-27,,Servicer note line 1166
LN-08270910-11167,SERV-03,87862.28,LATE_60,75,2023-07-30,2026-08-27,,Servicer note line 1167
LN-08270910-11168,SERV-02,9804.15,LATE_60,72,INVALID_DATE,2026-08-27,,
LN-08270910-11169,SERV-03,105124.8,CLOSED,0,2023-05-29,2026-08-27,,Servicer note line 1169
LN-08270910-11170,SERV-01,11793.19,DEFAULT,278,2023-07-29,2026-08-27,,
LN-08270910-11171,SERV-02,18803.0,LATE_60,85,2023-12-02,2026-08-27,,
LN-08270910-11172,SERV-03,57561.88,LATE_90,102,2023-05-13,2026-08-27,,
LN-08270910-11173,SERV-01,24652.42,LATE_30,56,2024-01-24,2026-08-27,,
LN-08270910-11174,SERV-02,99447.81,DEFAULT,213,2023-05-27,2026-08-27,,Servicer note line 1174
LN-08270910-11175,SERV-03,93535.42,DEFAULT,278,2023-03-08,2026-08-27,,
LN-08270910-11176,SERV-01,64711.98,DEFAULT,159,05-10-2024,2026-08-27,,
LN-08270910-11177,SERV-02,115745.05,LATE_30,46,2023-04-26,2026-08-27,,
LN-08270910-11178,SERV-02,19717.56,LATE_30,33,2024-01-11,2026-08-27,,Servicer note line 1178
LN-08270910-11179,SERV-03,9520.45,LATE_60,79,2023-05-05,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11180,SERV-01,-10116.51,CLOSED,0,2023-06-13,2026-08-27,,
LN-08270910-11181,SERV-03,25563.61,DEFAULT,235,15/01/2023,2026-08-27,,
LN-08270910-11182,SERV-02,49643.54,LATE_60,83,2024-01-25,2026-08-27,,
LN-08270910-11183,SERV-03,133904.54,CURRENT,0,2023-11-09,2026-08-27,,Servicer note line 1183
LN-08270910-11184,SERV-01,23363.01,LATE_30,45,2023-06-02,2026-08-27,,
LN-08270910-11185,SERV-01,31428.4,LATE_30,36,2023-03-10,2026-08-27,,
LN-08270910-11186,SERV-01,154326.35,LATE_60,74,2024-01-04,2026-08-27,,
LN-08270910-10747,SERV-02,54930.14,LATE_90,98,2023-04-14,2026-08-27,,
LN-08270910-11188,SERV-02,113642.58,CLOSED,0,2023-08-08,2026-08-27,,Servicer note line 1188
LN-08270910-11189,SERV-02,90549.39,DEFAULT,154,2023-09-27,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11190,SERV-03,242488.38,LATE_30,50,2023-10-14,2026-08-27,,
LN-08270910-11191,SERV-02,42668.13,LATE_90,102,2023-07-19,2026-08-27,,
LN-08270910-11192,SERV-02,48310.54,LATE_60,88,2023-04-13,2026-08-27,,
LN-08270910-11193,SERV-01,12100.0,LATE_45,0,2023-10-25,2026-08-27,,
LN-08270910-11194,SERV-03,58324.35,LATE_60,75,2023-05-30,2026-08-27,,
LN-08270910-11195,SERV-02,63556.74,LATE_30,31,2023-10-03,2026-08-27,,
LN-08270910-11196,SERV-02,168549.29,CLOSED,0,2023-05-26,2026-08-27,,
LN-08270910-11197,SERV-02,5160.41,CURRENT,0,2023-10-11,2026-08-27,,
LN-08270910-11198,SERV-02,153989.56,CLOSED,0,2023-03-25,2026-08-27,,
LN-08270910-11199,SERV-03,97133.65,CLOSED,0,2023-11-29,2026-08-27,,
LN-08270910-11200,SERV-03,35023.12,CLOSED,0,2023-10-27,2026-08-27,,
LN-08270910-11201,SERV-03,113187.27,DEFAULT,134,2023-06-17,2026-08-27,,Servicer note line 1201
LN-08270910-11202,SERV-02,173003.46,LATE_60,64,2023-07-31,2026-08-27,,
LN-08270910-11203,SERV-01,23376.31,LATE_90,91,2023-12-07,2026-08-27,,Servicer note line 1203
LN-08270910-11204,SERV-01,92321.48,CLOSED,0,2023-05-10,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11205,SERV-03,45000.0,CLOSED,89,2023-03-13,2026-08-27,AUDIT-FLAG-1,Servicer note line 1205
LN-08270910-11206,SERV-01,142416.06,LATE_30,40,2023-04-24,2026-08-27,,
LN-08270910-11207,SERV-03,145034.75,CURRENT,0,2024-01-23,2026-08-27,,
LN-08270910-11208,SERV-03,10720.15,LATE_90,98,2023-10-18,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11209,SERV-01,117245.96,LATE_90,112,2023-07-12,2026-08-27,,
LN-08270910-11210,SERV-02,19665.67,DEFAULT,140,2024-01-07,2026-08-27,AUDIT-FLAG-4,Servicer note line 1210
LN-08270910-11211,SERV-03,8890.49,CLOSED,0,2024-01-16,2026-08-27,,
LN-08270910-11212,SERV-03,12801.29,CURRENT,0,2023-09-19,2026-08-27,,
LN-08270910-11213,SERV-02,186412.25,LATE_90,114,2023-12-06,2026-08-27,AUDIT-FLAG-5,Servicer note line 1213
LN-08270910-11214,SERV-02,73008.73,LATE_30,57,2023-03-20,2026-08-27,,
LN-08270910-11215,SERV-02,57621.38,DEFAULT,277,2023-09-16,2026-08-27,,
LN-08270910-10847,SERV-01,62061.81,CURRENT,0,2023-04-25,2026-08-27,,
LN-08270910-11217,SERV-03,95227.8,CLOSED,0,2024-02-08,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11218,SERV-02,45518.64,LATE_30,32,2023-05-28,2026-08-27,,
LN-08270910-11219,SERV-02,55051.63,DEFAULT,311,2024.05.10,2026-08-27,,
LN-08270910-11220,SERV-03,51514.75,LATE_90,115,2023-05-17,2026-08-27,,
LN-08270910-11221,SERV-01,1734.25,DEFAULT,170,2024-01-13,2026-08-27,,
LN-08270910-11222,SERV-03,4971.17,CURRENT,0,2023-07-14,2026-08-27,,
LN-08270910-11223,SERV-01,55845.08,CLOSED,0,2023-04-23,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11224,SERV-03,175224.21,LATE_60,84,2023-10-15,2026-08-27,,
LN-08270910-11225,SERV-02,20425.32,CLOSED,0,2023-04-10,2026-08-27,,Servicer note line 1225
LN-08270910-11226,SERV-01,40237.21,LATE_90,90,2023-12-12,2026-08-27,,
LN-08270910-11226,SERV-01,40337.21,LATE_90,90,2023-12-12,2026-08-27,,
LN-08270910-11227,SERV-03,96019.77,CURRENT,0,2023-10-10,2026-08-27,,
LN-08270910-11228,SERV-01,71952.64,CLOSED,0,2023-05-07,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11229,SERV-01,142389.78,DEFAULT,340,2024-02-23,2026-08-27,,
LN-08270910-11230,SERV-03,125993.93,LATE_60,67,2024-02-19,2026-08-27,,
LN-08270910-11231,SERV-01,132204.81,LATE_30,46,2023-09-17,2026-08-27,,
LN-08270910-11232,SERV-01,48524.32,LATE_90,109,2023-04-22,2026-08-27,,
LN-08270910-11233,SERV-03,171854.16,LATE_60,69,2024-01-12,2026-08-27,,
LN-08270910-11234,SERV-01,40187.6,LATE_60,63,2023-07-26,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11235,SERV-03,161218.59,DEFAULT,298,2023-04-26,2026-08-27,,Servicer note line 1235
LN-08270910-11236,SERV-02,34170.9,LATE_30,55,2024-01-20,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11237,SERV-01,15052.23,LATE_60,74,2023-11-04,2026-08-27,,
LN-08270910-11238,SERV-02,77519.03,LATE_30,48,2023-06-24,2026-08-27,,Servicer note line 1238
LN-08270910-11239,SERV-02,23201.79,CLOSED,0,2023-03-20,2026-08-27,,
LN-08270910-11240,SERV-03,11298.51,CURRENT,0,2023-09-24,2026-08-27,,
LN-08270910-11240,SERV-03,11398.51,CURRENT,0,2023-09-24,2026-08-27,,
LN-08270910-11241,SERV-01,7223.06,CLOSED,0,2023-09-09,2026-08-27,,
LN-08270910-11242,SERV-03,45000.0,CLOSED,38,2023-10-11,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11243,SERV-01,28553.98,DEFAULT,178,2023-11-17,2026-08-27,,Servicer note line 1243
LN-08270910-11244,SERV-03,42108.05,LATE_30,58,2024-02-05,2026-08-27,,
LN-08270910-11245,SERV-03,14693.77,CURRENT,0,2023-05-05,2026-08-27,,
LN-08270910-11246,SERV-01,26585.96,CLOSED,0,2023-06-27,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11247,SERV-01,24521.98,LATE_30,45,2024-02-02,2026-08-27,,
LN-08270910-11248,SERV-01,31643.47,CLOSED,0,2023-04-08,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11249,SERV-03,81431.26,DEFAULT,0,2024-01-25,2026-08-27,,
LN-08270910-11250,SERV-01,93928.64,DEFAULT,342,2023-03-13,2026-08-27,,
LN-08270910-11251,SERV-01,46562.88,LATE_30,39,2023-12-07,2026-08-27,,
LN-08270910-11252,SERV-02,12100.0,LATE_45,75,2024-02-20,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11253,SERV-03,34006.57,LATE_60,75,2023-03-13,2026-08-27,,Servicer note line 1253
LN-08270910-11254,SERV-03,63753.3,CLOSED,0,2023-10-27,2026-08-27,,
LN-08270910-11255,SERV-01,231748.95,CLOSED,0,2023-11-16,2026-08-27,,
LN-08270910-11256,SERV-03,107996.58,LATE_60,69,2023-10-18,2026-08-27,,
LN-08270910-11257,SERV-01,90357.66,CURRENT,0,2024-01-24,2026-08-27,,
LN-08270910-11258,SERV-01,60213.92,LATE_90,119,2023-05-16,2026-08-27,,
LN-08270910-11259,SERV-01,39613.52,DEFAULT,127,2024-13-45,2026-08-27,,
LN-08270910-11260,SERV-02,-25848.01,CLOSED,0,2023-10-31,2026-08-27,,
LN-08270910-11261,SERV-03,132957.25,DEFAULT,261,2023-07-16,2026-08-27,,
LN-08270910-11262,SERV-02,47869.46,CLOSED,0,2023-07-31,2026-08-27,,
LN-08270910-11263,SERV-03,26584.29,CLOSED,0,2023-04-27,2026-08-27,,
LN-08270910-11264,SERV-03,131600.44,CURRENT,0,2023-11-26,2026-08-27,,
LN-08270910-11265,SERV-03,37489.86,LATE_60,75,2023-11-03,2026-08-27,,
LN-08270910-11266,SERV-03,92353.76,CLOSED,0,2023-10-15,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11226,SERV-01,30105.17,LATE_30,47,2024-01-11,2026-08-27,,
LN-08270910-11269,SERV-01,11676.84,DEFAULT,330,2023-08-28,2026-08-27,,
LN-08270910-11271,SERV-03,57967.79,DEFAULT,263,2023-09-15,2026-08-27,,
LN-08270910-11272,SERV-01,20337.24,LATE_60,79,2024-01-10,2026-08-27,,
LN-08270910-11273,SERV-03,77114.57,LATE_60,64,2023-11-20,2026-08-27,,
LN-08270910-11274,SERV-02,41876.78,LATE_30,59,2023-07-04,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11275,SERV-03,129905.2,CLOSED,0,2023-12-01,2026-08-27,,
LN-08270910-11276,SERV-02,147772.68,LATE_90,118,15/01/2023,2026-08-27,,
LN-08270910-11277,SERV-02,116163.09,LATE_60,80,2023-11-02,2026-08-27,,Servicer note line 1277
LN-08270910-11278,SERV-03,98224.72,LATE_60,73,2023-09-30,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11279,SERV-03,80107.67,LATE_90,102,2024-01-18,2026-08-27,,
LN-08270910-11280,SERV-01,8864.59,LATE_60,70,2023-08-15,2026-08-27,,
LN-08270910-11281,SERV-02,61745.89,LATE_60,83,2023-11-29,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11283,SERV-01,12039.21,LATE_60,75,2023-07-29,2026-08-27,,Servicer note line 1283
LN-08270910-11284,SERV-01,65542.28,LATE_90,113,2023-07-08,2026-08-27,,
LN-08270910-11285,SERV-02,33494.15,DEFAULT,246,2023-10-29,2026-08-27,,
LN-08270910-11286,SERV-01,141236.03,LATE_90,93,2023-06-26,2026-08-27,,
LN-08270910-11287,SERV-02,10190.42,LATE_90,105,2023-11-08,2026-08-27,,
LN-08270910-11288,SERV-03,77873.78,CLOSED,0,2024-02-15,2026-08-27,,
LN-08270910-11289,SERV-03,121122.44,CLOSED,0,2023-12-01,2026-08-27,,
LN-08270910-11290,SERV-02,88018.28,CURRENT,0,2023-06-17,2026-08-27,,
LN-08270910-11291,SERV-03,82897.3,LATE_30,42,2023-07-25,2026-08-27,,Servicer note line 1291
LN-08270910-11292,SERV-03,16520.4,CURRENT,0,2024-02-02,2026-08-27,,
LN-08270910-11293,SERV-02,40705.0,LATE_30,33,2023-06-22,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11294,SERV-03,-93220.51,DEFAULT,260,2023-11-19,2026-08-27,,
LN-08270910-11295,SERV-02,13701.64,LATE_60,72,2023-11-02,2026-08-27,,Servicer note line 1295
LN-08270910-11296,SERV-03,145894.96,LATE_90,93,2023-08-09,2026-08-27,,
LN-08270910-11297,SERV-03,68563.56,LATE_90,111,2023-08-16,2026-08-27,,
LN-08270910-11298,SERV-02,34058.17,LATE_90,119,2023-03-27,2026-08-27,,
LN-08270910-11299,SERV-03,171056.06,CLOSED,0,2023-03-30,2026-08-27,,
LN-08270910-11300,SERV-03,138418.32,DEFAULT,300,2023-06-09,2026-08-27,,Servicer note line 1300
LN-08270910-11301,SERV-02,25936.81,LATE_90,95,2023-04-10,2026-08-27,,
LN-08270910-11302,SERV-01,107686.65,LATE_90,92,2023-09-04,2026-08-27,,
LN-08270910-11303,SERV-01,57331.66,LATE_30,52,2024-02-17,2026-08-27,,
LN-08270910-11304,SERV-02,3380.09,LATE_90,114,2024-01-30,2026-08-27,,
LN-08270910-11305,SERV-01,39338.25,LATE_60,73,2023-09-24,2026-08-27,,
LN-08270910-11306,SERV-02,19647.14,DEFAULT,174,2023-09-01,2026-08-27,,
LN-08270910-11307,SERV-01,20775.09,LATE_90,98,2023-04-16,2026-08-27,,
LN-08270910-11308,SERV-01,28500.0,CLOSED,0,2023-03-31,2026-08-27,,Servicer note line 1308
LN-08270910-11309,SERV-01,131898.49,DEFAULT,154,2023-07-16,2026-08-27,,
LN-08270910-11311,SERV-01,45000.0,CLOSED,105,2023-08-28,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11312,SERV-01,72864.2,CLOSED,0,2023-09-05,2026-08-27,,
LN-08270910-11313,SERV-03,150073.61,CLOSED,0,2023-03-06,2026-08-27,,
LN-08270910-11314,SERV-01,32488.34,LATE_30,54,2024-01-22,2026-08-27,,
LN-08270910-11315,SERV-01,22927.44,CURRENT,0,2024-02-07,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11316,SERV-01,28500.0,DEFAULT,148,2023-07-07,2026-08-27,AUDIT-FLAG-2,Servicer note line 1316
LN-08270910-11317,SERV-02,24299.24,LATE_90,112,2023-06-30,2026-08-27,,
LN-08270910-11318,SERV-01,45000.0,CLOSED,0,2023-11-14,2026-08-27,,
LN-08270910-11319,SERV-02,41205.51,CURRENT,0,2023-12-10,2026-08-27,,
LN-08270910-11320,SERV-03,7578.49,LATE_60,69,2023-11-25,2026-08-27,,
LN-08270910-11321,SERV-03,187913.32,LATE_90,103,2023-12-24,2026-08-27,,Servicer note line 1321
LN-08270910-11322,SERV-02,146492.82,CLOSED,0,2024-01-29,2026-08-27,,
LN-08270910-11323,SERV-03,72267.98,DEFAULT,122,2023-11-22,2026-08-27,,
LN-08270910-11324,SERV-01,43247.11,CLOSED,0,2023-05-30,2026-08-27,,
LN-08270910-11325,SERV-02,92448.98,CURRENT,0,2024-01-22,2026-08-27,,
LN-08270910-11326,SERV-01,149511.88,CLOSED,0,2023-12-22,2026-08-27,,
LN-08270910-11327,SERV-02,49399.36,CURRENT,0,2023-11-06,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11172,SERV-01,3106.69,CURRENT,0,2023-12-13,2026-08-27,,
LN-08270910-11329,SERV-02,31332.76,LATE_30,36,2023-09-13,2026-08-27,,Servicer note line 1329
LN-08270910-11330,SERV-01,21205.35,CLOSED,0,2023-10-23,2026-08-27,,Servicer note line 1330
LN-08270910-11331,SERV-03,70201.41,LATE_60,76,2023-07-22,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11332,SERV-01,162208.94,LATE_90,113,2023-05-10,2026-08-27,,
LN-08270910-11333,SERV-03,40764.8,CURRENT,0,2023-09-29,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11334,SERV-01,188421.59,LATE_30,44,2024-02-01,2026-08-27,,
LN-08270910-11335,SERV-02,37114.21,LATE_60,60,2023-10-17,2026-08-27,,Servicer note line 1335
LN-08270910-11336,SERV-02,60630.39,LATE_60,69,INVALID_DATE,2026-08-27,,
LN-08270910-11337,SERV-02,12100.0,LATE_45,0,2023-06-28,2026-08-27,AUDIT-FLAG-5,Servicer note line 1337
LN-08270910-11338,SERV-03,55307.12,DEFAULT,326,2023-11-03,2026-08-27,,
LN-08270910-11339,SERV-01,59555.46,LATE_30,32,2023-04-05,2026-08-27,,
LN-08270910-11340,SERV-01,80561.65,CURRENT,0,2023-12-13,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11341,SERV-03,97827.35,DEFAULT,346,2023-09-09,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11342,SERV-02,198007.7,CLOSED,0,2023-05-23,2026-08-27,,
LN-08270910-11343,SERV-01,208569.86,LATE_90,119,2023-12-15,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11344,SERV-03,45000.0,CLOSED,88,2024-02-16,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11345,SERV-01,175221.19,LATE_60,85,2023-11-24,2026-08-27,,
LN-08270910-11346,SERV-02,149853.14,LATE_60,62,2023-03-28,2026-08-27,AUDIT-FLAG-2,Servicer note line 1346
LN-08270910-11346,SERV-02,149953.14,LATE_60,62,2023-03-28,2026-08-27,AUDIT-FLAG-2,Servicer note line 1346
LN-08270910-11347,SERV-01,17029.84,CLOSED,0,2024-02-23,2026-08-27,,
LN-08270910-11348,SERV-01,174262.33,DEFAULT,271,2023-09-18,2026-08-27,,
LN-08270910-11349,SERV-03,39780.23,LATE_30,46,2024-02-05,2026-08-27,,Servicer note line 1349
LN-08270910-11350,SERV-02,45000.0,CLOSED,0,2023-08-28,2026-08-27,AUDIT-FLAG-1,
LN-08270910-11351,SERV-01,29081.0,LATE_90,100,2023-10-28,2026-08-27,,
LN-08270910-11352,SERV-01,12100.0,LATE_45,52,2024-02-16,2026-08-27,,Servicer note line 1352
LN-08270910-11353,SERV-03,209109.28,CLOSED,0,2023-10-20,2026-08-27,AUDIT-FLAG-3,Servicer note line 1353
LN-08270910-11354,SERV-03,66100.76,LATE_30,40,2023-08-30,2026-08-27,,
LN-08270910-11355,SERV-02,51892.98,LATE_30,46,2023-09-04,2026-08-27,,
LN-08270910-11356,SERV-02,99438.47,LATE_60,89,2023-11-20,2026-08-27,,
LN-08270910-11357,SERV-01,126767.72,DEFAULT,305,2023-09-30,2026-08-27,AUDIT-FLAG-5,
LN-08270910-11358,SERV-02,29475.71,CLOSED,0,2024-02-19,2026-08-27,,
LN-08270910-11359,SERV-03,180764.21,LATE_60,72,2023-09-07,2026-08-27,,
LN-08270910-11360,SERV-01,27752.48,LATE_60,70,2023-11-19,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11361,SERV-02,45000.0,CLOSED,227,2023-12-31,2026-08-27,,
LN-08270910-11362,SERV-02,55284.55,LATE_30,40,2023-07-09,2026-08-27,,Servicer note line 1362
LN-08270910-11363,SERV-01,45000.0,CLOSED,98,2023-07-10,2026-08-27,,Servicer note line 1363
LN-08270910-11364,SERV-03,134043.81,LATE_90,94,2023-12-17,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11365,SERV-03,29335.77,DEFAULT,0,2023-05-15,2026-08-27,,
LN-08270910-11366,SERV-03,28500.0,CURRENT,0,2023-04-17,2026-08-27,,
LN-08270910-11367,SERV-02,91073.28,DEFAULT,200,2024-01-29,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11368,SERV-01,45000.0,CLOSED,47,2023-04-08,2026-08-27,,
LN-08270910-11369,SERV-03,4366.11,CURRENT,0,2023-08-20,2026-08-27,AUDIT-FLAG-1,Servicer note line 1369
LN-08270910-11370,SERV-03,84512.04,LATE_60,83,2023-04-13,2026-08-27,,
LN-08270910-11371,SERV-02,63172.31,CURRENT,0,2023-08-07,2026-08-27,,
LN-08270910-11372,SERV-02,19825.32,CLOSED,0,2023-04-21,2026-08-27,,
LN-08270910-11373,SERV-03,45000.0,CLOSED,0,2023-04-17,2026-08-27,,Servicer note line 1373
LN-08270910-11374,SERV-02,5217.81,CURRENT,0,2023-08-23,2026-08-27,,
LN-08270910-11375,SERV-03,45000.0,CLOSED,0,2024-02-21,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11376,SERV-02,85109.16,CURRENT,0,2023-06-02,2026-08-27,,
LN-08270910-11377,SERV-03,52040.66,DEFAULT,187,2023-03-30,2026-08-27,,
LN-08270910-11378,SERV-03,12100.0,LATE_45,51,2023-11-05,2026-08-27,,
LN-08270910-11379,SERV-02,36392.34,CLOSED,0,2023-06-07,2026-08-27,,Servicer note line 1379
LN-08270910-11380,SERV-02,97026.96,CURRENT,0,2023-06-20,2026-08-27,,
LN-08270910-11381,SERV-01,135562.68,LATE_30,38,2024-02-28,2026-08-27,AUDIT-FLAG-4,
LN-08270910-11382,SERV-01,115108.47,LATE_90,96,2023-05-28,2026-08-27,,
LN-08270910-11383,SERV-03,24555.08,LATE_60,70,2023-09-28,2026-08-27,,Servicer note line 1383
LN-08270910-11384,SERV-01,36562.37,DEFAULT,123,2023-11-28,2026-08-27,,
LN-08270910-11385,SERV-03,-104909.72,LATE_30,36,2023-03-15,2026-08-27,,
LN-08270910-11386,SERV-02,14941.77,DEFAULT,149,2023-04-19,2026-08-27,,
LN-08270910-11387,SERV-03,118158.36,CLOSED,0,2023-04-13,2026-08-27,,
LN-08270910-11388,SERV-02,92392.78,CURRENT,0,2023-05-01,2026-08-27,,
LN-08270910-11389,SERV-03,171696.37,LATE_90,90,2023-06-19,2026-08-27,,Servicer note line 1389
LN-08270910-11390,SERV-03,5193.81,CLOSED,0,2024-02-24,2026-08-27,,Servicer note line 1390
LN-08270910-11391,SERV-02,70817.4,LATE_60,81,2023-05-16,2026-08-27,,
LN-08270910-11392,SERV-01,99125.28,CURRENT,0,2023-08-29,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11393,SERV-03,87781.12,LATE_30,56,2024-01-11,2026-08-27,AUDIT-FLAG-4,Servicer note line 1393
LN-08270910-11394,SERV-01,96476.89,DEFAULT,307,2023-09-26,2026-08-27,AUDIT-FLAG-3,
LN-08270910-11395,SERV-02,102564.31,DEFAULT,183,2023-09-23,2026-08-27,,
LN-08270910-11396,SERV-01,89012.28,LATE_30,32,2024-02-26,2026-08-27,,
LN-08270910-11397,SERV-02,13590.35,LATE_90,117,2023-06-02,2026-08-27,,
LN-08270910-11398,SERV-02,46484.41,LATE_30,57,2023-03-03,2026-08-27,AUDIT-FLAG-3,Servicer note line 1398
LN-08270910-11399,SERV-02,111892.25,CLOSED,0,2024-02-22,2026-08-27,,
LN-08270910-11400,SERV-03,109241.43,LATE_60,61,2023-12-15,2026-08-27,,
LN-08270910-11401,SERV-01,140568.85,CLOSED,0,2023-09-01,2026-08-27,,
LN-08270910-11402,SERV-01,57787.8,LATE_90,93,2023-10-04,2026-08-27,,
LN-08270910-11403,SERV-03,44206.28,LATE_90,96,2023-03-09,2026-08-27,,
LN-08270910-11404,SERV-01,36354.73,LATE_30,35,2023-04-24,2026-08-27,,
LN-08270910-11405,SERV-03,12100.0,LATE_45,97,2023-10-04,2026-08-27,,
LN-08270910-11406,SERV-03,106136.25,LATE_60,77,2023-09-07,2026-08-27,AUDIT-FLAG-2,Servicer note line 1406
LN-08270910-11407,SERV-03,90425.86,LATE_90,92,2023-05-28,2026-08-27,,
LN-08270910-11408,SERV-03,36742.43,CURRENT,0,2023-06-19,2026-08-27,,
LN-08270910-11409,SERV-02,9236.01,LATE_90,92,2023-11-24,2026-08-27,AUDIT-FLAG-2,
LN-08270910-11410,SERV-03,53850.21,LATE_30,46,2024-01-24,2026-08-27,,Servicer note line 1410
