loan_id,promissory_note_present,id_proof_present,income_verification_present,document_verification_status,uploaded_at,legacy_servicer_code,ocr_confidence_score
LN-08270910-11342,TRUE,FALSE,TRUE,PENDING,2023-01-05,LEGACY-CODE-4770,
LN-08270910-11417,TRUE,TRUE,TRUE,PENDING,2023-05-07,,
LN-08270910-11418,,,TRUE,PENDING,2023-09-08,LEGACY-CODE-8958,
LN-08270910-11419,TRUE,TRUE,TRUE,VERIFIED,2023-06-13,,
LN-08270910-11420,TRUE,TRUE,TRUE,VERIFIED,2023-06-08,,
LN-08270910-11421,FALSE,TRUE,FALSE,PENDING,2023-03-20,,0.67
LN-08270910-11422,TRUE,,TRUE,PENDING,2023-01-09,LEGACY-CODE-2712,
LN-08270910-11423,FALSE,TRUE,,PENDING,2023-05-11,,
LN-08270910-11424,,,,PENDING,2023-05-30,,
LN-08270910-11087,TRUE,TRUE,TRUE,VERIFIED,2023-06-20,,
LN-08270910-11426,,,,PENDING,2023-02-07,,
LN-08270910-11427,,FALSE,TRUE,PENDING,2023-09-28,,
LN-08270910-11428,,,,PENDING,2023-07-29,,
LN-08270910-11429,,,FALSE,PENDING,2023-09-10,,
LN-08270910-11430,,FALSE,,PENDING,2023-12-24,LEGACY-CODE-7990,
LN-08270910-11431,TRUE,TRUE,TRUE,VERIFIED,2023-11-04,LEGACY-CODE-3178,
LN-08270910-11432,,,FALSE,PENDING,2023-02-01,,0.81
LN-08270910-11433,FALSE,TRUE,,PENDING,2023-12-01,,
LN-08270910-11434,,TRUE,FALSE,PENDING,2023-03-29,,
LN-08270910-11435,FALSE,,TRUE,PENDING,2023-09-24,,
LN-08270910-11436,FALSE,,TRUE,PENDING,2023-11-13,,
LN-08270910-11437,FALSE,FALSE,TRUE,PENDING,2023-08-02,,
LN-08270910-11438,FALSE,,,PENDING,2023-07-27,LEGACY-CODE-3395,
LN-08270910-11439,,FALSE,FALSE,PENDING,2023-11-17,,
LN-08270910-11440,TRUE,FALSE,TRUE,PENDING,2023-08-27,,
LN-08270910-11441,FALSE,,TRUE,PENDING,2023-03-11,LEGACY-CODE-7258,
LN-08270910-11442,TRUE,TRUE,TRUE,PENDING,2023-04-02,,
LN-08270910-10761,TRUE,TRUE,,PENDING,2023-01-01,,
LN-08270910-11444,FALSE,FALSE,TRUE,PENDING,2023-11-13,,
LN-08270910-11445,TRUE,TRUE,TRUE,VERIFIED,2023-07-05,,
LN-08270910-11446,TRUE,TRUE,TRUE,VERIFIED,2023-08-02,,0.75
LN-08270910-11447,TRUE,TRUE,TRUE,VERIFIED,2023-11-17,LEGACY-CODE-3768,
LN-08270910-11448,TRUE,TRUE,TRUE,VERIFIED,2023-07-28,LEGACY-CODE-9821,
LN-08270910-11449,TRUE,,,PENDING,2023-11-05,,
LN-08270910-11450,TRUE,TRUE,FALSE,PENDING,2023-07-17,LEGACY-CODE-2406,
LN-08270910-11451,FALSE,TRUE,TRUE,PENDING,2023-01-19,LEGACY-CODE-3048,
LN-08270910-11451,FALSE,TRUE,TRUE,INCOMPLETE,2023-01-19,LEGACY-CODE-3048,
LN-08270910-11452,TRUE,TRUE,TRUE,PENDING,2023-03-10,,
LN-08270910-11453,TRUE,TRUE,TRUE,VERIFIED,2023-05-26,LEGACY-CODE-3490,
LN-08270910-11454,,FALSE,TRUE,PENDING,2023-12-03,LEGACY-CODE-9327,
LN-08270910-11455,,FALSE,,PENDING,2023-08-26,LEGACY-CODE-9209,
LN-08270910-11456,,TRUE,FALSE,PENDING,2023-01-27,,0.93
LN-08270910-11457,FALSE,TRUE,,PENDING,2024-05-10,,0.83
LN-08270910-11458,FALSE,FALSE,FALSE,PENDING,2023-11-19,,
LN-08270910-11459,TRUE,,,PENDING,2023-06-22,,
LN-08270910-11460,TRUE,TRUE,TRUE,VERIFIED,2023-08-28,,
LN-08270910-11461,TRUE,,FALSE,PENDING,2023-08-02,,
LN-08270910-11462,TRUE,TRUE,TRUE,VERIFIED,2023-05-17,,
LN-08270910-11463,TRUE,TRUE,TRUE,VERIFIED,2023-03-20,,
LN-08270910-11464,FALSE,TRUE,FALSE,PENDING,2023-04-20,,
LN-08270910-11465,FALSE,FALSE,,PENDING,2023-02-18,,
LN-08270910-11466,FALSE,,,PENDING,2023-07-10,,
LN-08270910-11467,FALSE,FALSE,TRUE,PENDING,2023-11-22,,
LN-08270910-11468,TRUE,FALSE,,PENDING,2023-08-29,,
LN-08270910-11469,FALSE,,,PENDING,2023-09-13,,0.94
LN-08270910-11470,,TRUE,,PENDING,2023-04-23,LEGACY-CODE-6723,
LN-08270910-11471,FALSE,,TRUE,PENDING,2023-01-12,LEGACY-CODE-9497,0.7
LN-08270910-11473,FALSE,TRUE,,PENDING,2023-03-02,,
LN-08270910-11474,TRUE,FALSE,TRUE,PENDING,2023-02-01,,0.83
LN-08270910-11475,TRUE,,FALSE,PENDING,2023-11-17,,
LN-08270910-11476,,,,PENDING,2023-11-21,,0.87
LN-08270910-11477,FALSE,FALSE,TRUE,PENDING,2023-12-12,,
LN-08270910-11478,TRUE,TRUE,TRUE,VERIFIED,2023-07-17,,
LN-08270910-11479,,,,PENDING,2023-10-20,,0.61
LN-08270910-11480,FALSE,,,PENDING,2023-11-11,,
LN-08270910-11481,TRUE,TRUE,,PENDING,2023-10-19,,
LN-08270910-11482,,,,PENDING,2023-08-15,,
LN-08270910-11483,,FALSE,TRUE,PENDING,2023-11-12,LEGACY-CODE-6956,
LN-08270910-11484,FALSE,FALSE,FALSE,PENDING,2023-12-14,,
LN-08270910-11485,FALSE,,FALSE,PENDING,2023-12-04,,0.6
LN-08270910-11486,TRUE,TRUE,,PENDING,2023-07-08,,
LN-08270910-11487,,,TRUE,PENDING,2023-04-30,,
LN-08270910-11488,FALSE,FALSE,FALSE,NULL,2023-04-14,LEGACY-CODE-2030,
LN-08270910-11489,TRUE,TRUE,TRUE,VERIFIED,2023-04-26,,
LN-08270910-11490,FALSE,,,PENDING,2023-08-22,,
LN-08270910-11491,TRUE,FALSE,TRUE,PENDING,2023-01-14,,
LN-08270910-11492,TRUE,FALSE,,PENDING,2023-10-09,LEGACY-CODE-9870,
LN-08270910-11493,FALSE,,,PENDING,2023-11-29,,
LN-08270910-11494,TRUE,FALSE,FALSE,PENDING,2023-10-11,,
LN-08270910-11495,FALSE,FALSE,FALSE,PENDING,2023-07-21,,
LN-08270910-11496,FALSE,FALSE,TRUE,PENDING,2023-09-21,,0.78
LN-08270910-11497,,,,PENDING,2023-06-03,,
LN-08270910-11498,TRUE,FALSE,FALSE,PENDING,2023-06-25,LEGACY-CODE-6085,
LN-08270910-11499,FALSE,,TRUE,PENDING,2023-01-11,,
LN-08270910-11500,,FALSE,TRUE,PENDING,2023-06-18,,0.55
LN-08270910-11501,,,FALSE,PENDING,2023-12-01,,
LN-08270910-11502,FALSE,FALSE,FALSE,NULL,2023-02-16,,
LN-08270910-11503,FALSE,TRUE,,PENDING,2023-05-01,,
LN-08270910-11504,FALSE,TRUE,FALSE,PENDING,2023-07-31,,0.61
LN-08270910-11505,FALSE,TRUE,FALSE,PENDING,2023-01-19,LEGACY-CODE-8714,
LN-08270910-11506,TRUE,TRUE,TRUE,VERIFIED,2023-12-09,LEGACY-CODE-2251,0.67
LN-08270910-11507,FALSE,FALSE,FALSE,MISSING,2023-12-05,,
LN-08270910-11508,,,,PENDING,2023-11-22,LEGACY-CODE-5916,
LN-08270910-11509,FALSE,TRUE,FALSE,PENDING,2023-09-23,,
LN-08270910-11510,,TRUE,,PENDING,2023-05-13,,
LN-08270910-11511,TRUE,FALSE,,PENDING,2023-10-01,,
LN-08270910-11512,TRUE,,FALSE,PENDING,2023-07-11,,
LN-08270910-11513,,,FALSE,PENDING,2023-06-20,,
LN-08270910-11514,TRUE,FALSE,FALSE,PENDING,2023-01-18,LEGACY-CODE-3445,
LN-08270910-11515,FALSE,TRUE,,PENDING,2023-09-18,,
LN-08270910-11516,TRUE,,,PENDING,2023-05-23,LEGACY-CODE-7145,
LN-08270910-11517,FALSE,,,PENDING,2023-12-07,,
LN-08270910-11518,TRUE,TRUE,TRUE,VERIFIED,2023-11-26,LEGACY-CODE-9970,
LN-08270910-11519,FALSE,FALSE,,PENDING,2024-05-10,LEGACY-CODE-5885,
LN-08270910-11520,,FALSE,FALSE,PENDING,2023-11-06,,0.98
LN-08270910-11521,TRUE,FALSE,TRUE,PENDING,2023-08-03,,
LN-08270910-11522,FALSE,TRUE,,PENDING,2023-11-07,,
LN-08270910-11523,TRUE,FALSE,TRUE,PENDING,2023-12-22,,
LN-08270910-11524,FALSE,FALSE,,PENDING,2023-02-10,,
LN-08270910-11525,TRUE,,TRUE,PENDING,2023-11-20,LEGACY-CODE-5068,
LN-08270910-11526,TRUE,,,PENDING,2023-03-16,,0.94
LN-08270910-11527,TRUE,TRUE,TRUE,VERIFIED,2023-05-06,,
LN-08270910-11528,,,FALSE,PENDING,2023-03-16,,
LN-08270910-11529,TRUE,TRUE,TRUE,VERIFIED,2024-05-10,,
LN-08270910-11530,TRUE,,FALSE,PENDING,2023-07-31,,
LN-08270910-11531,TRUE,FALSE,FALSE,PENDING,2023-07-03,LEGACY-CODE-3199,
LN-08270910-11531,TRUE,FALSE,FALSE,INCOMPLETE,2023-07-03,LEGACY-CODE-3199,
LN-08270910-11532,,FALSE,,PENDING,2023-05-16,LEGACY-CODE-5410,
LN-08270910-11533,FALSE,FALSE,FALSE,PENDING,2023-07-20,,
LN-08270910-11534,TRUE,FALSE,FALSE,PENDING,2023-06-05,,
LN-08270910-11535,TRUE,TRUE,TRUE,VERIFIED,2023-07-11,,0.75
LN-08270910-11536,FALSE,FALSE,FALSE,PENDING,2023-09-23,,
LN-08270910-11537,TRUE,FALSE,TRUE,PENDING,2023-08-07,LEGACY-CODE-7335,
LN-08270910-11538,,TRUE,,PENDING,2023-08-28,LEGACY-CODE-8427,
LN-08270910-11539,,TRUE,TRUE,PENDING,2023-05-24,,
LN-08270910-11540,TRUE,TRUE,FALSE,PENDING,2023-10-20,,0.8
LN-08270910-11541,,,FALSE,PENDING,2023-09-18,,
LN-08270910-11542,FALSE,FALSE,,PENDING,2023-03-25,,0.67
LN-08270910-11543,FALSE,FALSE,,PENDING,2023-08-22,,
LN-08270910-11544,TRUE,FALSE,TRUE,PENDING,2023-03-18,,
LN-08270910-11545,,,TRUE,PENDING,2023-07-13,,
LN-08270910-11546,TRUE,,,PENDING,2023-10-24,,
LN-08270910-11547,TRUE,TRUE,TRUE,VERIFIED,2023-12-28,,
LN-08270910-11548,,,,PENDING,2023-08-02,,0.57
LN-08270910-11549,FALSE,FALSE,,PENDING,2023-05-12,,
LN-08270910-11550,TRUE,TRUE,FALSE,PENDING,2023-09-14,LEGACY-CODE-3983,
LN-08270910-11551,FALSE,FALSE,,PENDING,2023-06-01,,
LN-08270910-11552,FALSE,,TRUE,PENDING,2023-03-26,,
LN-08270910-11553,,TRUE,TRUE,PENDING,2023-01-14,,
LN-08270910-11554,TRUE,,TRUE,PENDING,2023-02-22,,0.67
LN-08270910-11555,FALSE,FALSE,TRUE,PENDING,2023-07-27,,
LN-08270910-11556,,FALSE,TRUE,PENDING,2023-06-04,,
LN-08270910-11557,FALSE,FALSE,,PENDING,2023-09-05,,
LN-08270910-11558,TRUE,TRUE,TRUE,VERIFIED,2023-05-25,,
LN-08270910-11559,TRUE,TRUE,,PENDING,2023-05-06,,
LN-08270910-11560,FALSE,TRUE,,PENDING,2023-04-17,LEGACY-CODE-4067,
LN-08270910-11561,,FALSE,,PENDING,2023-01-14,,0.9
LN-08270910-11562,FALSE,FALSE,FALSE,PENDING,2023-01-17,,0.82
LN-08270910-11563,FALSE,FALSE,TRUE,PENDING,2023-12-11,,
LN-08270910-10586,FALSE,,TRUE,PENDING,2023-08-20,,
LN-08270910-11565,TRUE,TRUE,TRUE,VERIFIED,2023-09-09,,
LN-08270910-11566,TRUE,TRUE,,PENDING,2023-10-19,LEGACY-CODE-3954,
LN-08270910-11567,FALSE,,TRUE,PENDING,2023-04-26,,0.71
LN-08270910-11568,,,,PENDING,2024-05-10,,0.66
LN-08270910-11569,FALSE,FALSE,FALSE,PENDING,2023-12-31,,
LN-08270910-11570,TRUE,FALSE,,PENDING,2023-10-15,,
LN-08270910-11571,TRUE,,,PENDING,2023-10-22,,
LN-08270910-11572,TRUE,,TRUE,PENDING,2023-12-16,,
LN-08270910-11573,TRUE,TRUE,TRUE,VERIFIED,2023-01-07,,
LN-08270910-11574,,TRUE,FALSE,PENDING,2023-10-21,LEGACY-CODE-5824,
LN-08270910-11575,FALSE,,,PENDING,2023-02-21,LEGACY-CODE-1731,
LN-08270910-11576,TRUE,TRUE,TRUE,VERIFIED,2023-07-27,,
LN-08270910-11577,FALSE,FALSE,FALSE,MISSING,2023-05-28,,
LN-08270910-11578,TRUE,TRUE,FALSE,PENDING,2023-02-27,,
LN-08270910-11579,,TRUE,TRUE,PENDING,2023-08-14,LEGACY-CODE-3851,
LN-08270910-11580,FALSE,FALSE,TRUE,PENDING,2023-09-12,,
LN-08270910-11581,FALSE,FALSE,FALSE,MISSING,2023-06-05,,
LN-08270910-11582,TRUE,TRUE,TRUE,VERIFIED,2023-02-01,,
LN-08270910-11583,TRUE,TRUE,TRUE,PENDING,2023-12-16,LEGACY-CODE-7774,
LN-08270910-11584,TRUE,FALSE,TRUE,PENDING,2023-04-25,LEGACY-CODE-2122,0.52
